user_id,total_spending_idr,avg_txn_idr,median_txn_idr,max_txn_idr,txn_count,std_amount_idr,weekend_ratio,night_ratio,month_start_ratio,month_end_ratio,above_avg_ratio,spike_ratio,unique_categories,unique_merchants,active_months,fraud_ratio,avg_dist_merchant,spending_cov,impulse_score,cat_belanja_online,cat_elektronik,cat_fashion_&_pakai,cat_hiburan,cat_investasi_&_asu,cat_kecantikan_&_pe,cat_kesehatan,cat_kesehatan_&_kec,cat_makanan_&_minum,cat_olahraga_&_gym,cat_pendidikan,cat_properti_&_reno,cat_pulsa_&_data,cat_restoran_&_kafe,cat_sembako_&_kebut,cat_transportasi,cat_travel_&_hotel,dominant_payment,gender,age,cat_makanan_&_minum_ratio,cat_transportasi_ratio,cat_kesehatan_&_kec_ratio,cat_sembako_&_kebut_ratio,cat_kesehatan_ratio,cat_pendidikan_ratio,cat_belanja_online_ratio,cat_pulsa_&_data_ratio,cat_hiburan_ratio,cat_fashion_&_pakai_ratio,pendapatan_bulan,cluster,spending_persona,persona_encoded
BUDU00548,2465100,72502.94117647059,42200.0,325000,34,81566.46104156364,0.11764705882352941,0.14705882352941177,0.20588235294117646,0.17647058823529413,0.0,0.11764705882352941,7,22,11,0.0,0.24391764705882354,1.125008995745878,0.1029,0,0,29200,486100,0,0,303500,0,712000,0,0,0,234400,0,474300,225600,0,Gopay,L,35.0,0.28883209606101173,0.09151758549348911,0.0,0.1924059875867105,0.1231187375765689,0.0,0.0,0.09508742038862521,0.19719281165064298,0.011845361242951604,0,0,Rational Spender,2
BUDU00549,8729800,171172.54901960783,113700.0,510400,51,122136.35180147043,0.45098039215686275,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.0,0.0784313725490196,9,29,12,0.0,0.2875313725490196,0.7135276801158094,0.2167,1857300,0,2141200,573600,0,0,0,145500,2649900,0,52900,0,124500,0,285600,899300,0,Gopay,P,25.0,0.30354647300052695,0.10301496025109395,0.016667048500538385,0.03271552612889184,0.0,0.006059703544181998,0.21275401498316113,0.014261495108708104,0.06570597264542143,0.24527480583747624,0,1,Emotional Spender,0
BUDU00550,1926400,53511.11111111111,46050.0,202900,36,43192.643406539086,0.4444444444444444,0.1388888888888889,0.19444444444444445,0.19444444444444445,0.0,0.08333333333333333,7,23,11,0.027777777777777776,0.129875,0.8071714922318352,0.2097,0,0,63200,0,0,0,59100,0,584000,0,304100,0,129500,0,492100,294400,0,Gopay,P,24.0,0.303156146179402,0.15282392026578073,0.0,0.2554505813953488,0.030678986710963457,0.15785921926910298,0.0,0.06722383720930232,0.0,0.03280730897009967,0,0,Rational Spender,2
BUDU00551,330100,19417.647058823528,11500.0,50000,17,15093.137318584466,0.29411764705882354,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.0,0.11764705882352941,5,14,9,0.0,0.27635882352941177,0.7772897134684518,0.2088,0,0,0,0,0,0,0,0,92600,0,49300,0,4800,0,132300,51100,0,Tunai,P,21.0,0.2805210542259921,0.15480157528021812,0.0,0.4007876401090579,0.0,0.14934868221750985,0.0,0.014541048167222055,0.0,0.0,0,0,Rational Spender,2
BUDU00552,62825600,641077.5510204082,441800.0,3300000,98,570942.1579619695,0.3163265306122449,0.10204081632653061,0.16326530612244897,0.22448979591836735,0.25510204081632654,0.1326530612244898,10,54,12,0.01020408163265306,0.11801836734693877,0.8905976461867935,0.2122,13362000,13855300,5280700,6009300,0,1289700,0,0,11939600,1563800,0,0,0,4936800,0,2606800,1981600,Kartu Debit,P,24.0,0.19004354912647073,0.04149263994295319,0.0,0.0,0.0,0.0,0.21268400142617022,0.0,0.09565049915957827,0.08405331584576987,0,1,Emotional Spender,0
BUDU00553,1666800,53767.74193548387,45600.0,173500,31,37747.88636110879,0.22580645161290322,0.12903225806451613,0.16129032258064516,0.2903225806451613,0.0,0.03225806451612903,6,20,11,0.0,0.08608709677419354,0.7020545219548671,0.1226,0,0,119000,0,0,0,45600,0,358800,0,0,0,197500,0,565300,380600,0,Ovo,P,20.0,0.21526277897768178,0.22834173266138708,0.0,0.33915286777057835,0.027357811375089993,0.0,0.0,0.11849052075833934,0.0,0.07139428845692344,0,0,Rational Spender,2
BUDU00554,1479300,47719.354838709674,28200.0,298200,31,56045.88250921346,0.16129032258064516,0.1935483870967742,0.25806451612903225,0.22580645161290322,0.0,0.06451612903225806,7,25,11,0.0,0.2252290322580645,1.1744895273342915,0.1242,0,0,55800,27400,0,0,148800,0,608600,0,0,0,27300,0,303900,307500,0,Tunai,L,40.0,0.41141080240654365,0.20786858649361184,0.0,0.2054350030419793,0.10058811600081119,0.0,0.0,0.018454674508213344,0.01852227404853647,0.037720543500304196,0,0,Rational Spender,2
BUDU00555,2269400,59721.05263157895,47100.0,210600,38,46028.62304482462,0.4473684210526316,0.2631578947368421,0.18421052631578946,0.10526315789473684,0.0,0.10526315789473684,8,26,12,0.0,0.13267105263157894,0.7707269215225767,0.2513,0,0,273500,159200,0,0,99300,0,827400,0,213000,0,310100,0,233700,153200,0,Tunai,L,39.0,0.364589759407773,0.06750682999911871,0.0,0.10297876090596633,0.04375605887018595,0.09385740724420552,0.0,0.1366440468846391,0.07015070062571604,0.12051643606239534,0,0,Rational Spender,2
BUDU00556,1440900,53366.666666666664,42800.0,129500,27,33736.250760637515,0.37037037037037035,0.25925925925925924,0.18518518518518517,0.2222222222222222,0.0,0.1111111111111111,7,20,9,0.0,0.2297074074074074,0.6321596020106968,0.2241,0,0,172000,115400,0,0,174100,0,205600,0,0,0,34100,0,557100,182600,0,Gopay,L,32.0,0.14268859740440004,0.1267263515858144,0.0,0.38663335415365396,0.1208272607398154,0.0,0.0,0.023665764452772572,0.08008883336803387,0.11936983829550975,0,0,Rational Spender,2
BUDU00557,5231100,149460.0,108000.0,630000,35,126361.86878308245,0.37142857142857144,0.17142857142857143,0.2,0.2571428571428571,0.0,0.14285714285714285,9,27,10,0.05714285714285714,0.2724114285714286,0.8454561005157396,0.2029,927000,0,211900,431700,0,0,0,403100,1594800,0,224900,0,320200,0,909900,207600,0,Gopay,P,44.0,0.30486895681596604,0.039685725755577224,0.07705836248590163,0.17394047141136662,0.0,0.04299286956854199,0.17720938234788094,0.06121083519718606,0.08252566381831737,0.0405077325992621,0,1,Emotional Spender,0
BUDU00558,1145200,63622.22222222222,46250.0,160700,18,43780.03245579045,0.4444444444444444,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,6,15,10,0.0,0.25511111111111107,0.6881248552254874,0.1806,0,0,29200,0,0,0,0,0,480800,0,129200,0,194000,0,79700,232300,0,Tunai,L,40.0,0.4198393293747817,0.20284666433810689,0.0,0.06959483059727559,0.0,0.11281872162067762,0.0,0.16940272441494936,0.0,0.02549772965420887,0,0,Rational Spender,2
BUDU00559,9925900,162719.67213114753,128200.0,654300,61,121671.93160252989,0.32786885245901637,0.21311475409836064,0.19672131147540983,0.09836065573770492,0.0,0.09836065573770492,9,39,12,0.0,0.2509885245901639,0.7477395327128346,0.1934,2053000,0,920500,1152000,0,0,0,481200,2854800,0,312600,0,629800,0,885300,636700,0,Kartu Debit,L,20.0,0.28761119898447496,0.06414531679746925,0.048479231102469295,0.08919090460310904,0.0,0.03149336584088093,0.2068326297867196,0.06345016572804481,0.11606000463434046,0.09273718252249166,0,1,Emotional Spender,0
BUDU00560,11249100,204529.0909090909,164100.0,875000,55,168507.07169766264,0.2727272727272727,0.12727272727272726,0.16363636363636364,0.21818181818181817,0.03636363636363636,0.05454545454545454,8,28,12,0.01818181818181818,0.39964181818181815,0.8238782607827688,0.1491,2611300,0,1315300,1085500,0,0,0,596100,4306500,0,103700,0,230400,0,1000300,0,0,Ovo,P,40.0,0.382830626450116,0.0,0.0529909059391418,0.08892266936910509,0.0,0.009218515258998498,0.2321341262856584,0.020481638531082487,0.09649660861757829,0.11692490954831943,0,1,Emotional Spender,0
BUDU00561,2142500,63014.705882352944,37850.0,281800,34,58352.20715803219,0.2647058823529412,0.20588235294117646,0.08823529411764706,0.17647058823529413,0.0,0.17647058823529413,8,23,10,0.0,0.3986941176470588,0.9260093551332996,0.1809,0,0,337200,29400,0,0,363300,0,551000,0,111700,0,142800,0,337500,269600,0,Tunai,P,23.0,0.2571761960326721,0.1258343057176196,0.0,0.15752625437572929,0.16956826137689615,0.052135355892648776,0.0,0.06665110851808635,0.013722287047841307,0.1573862310385064,0,0,Rational Spender,2
BUDU00562,6650600,175015.7894736842,99000.0,735000,38,188203.96573113825,0.3684210526315789,0.18421052631578946,0.18421052631578946,0.2631578947368421,0.0,0.13157894736842105,9,29,12,0.0,0.24772368421052635,1.075354208309514,0.2039,2374000,0,178800,300600,0,0,0,236600,2443100,0,266600,0,127000,0,477900,246000,0,Gopay,P,43.0,0.36735031425736026,0.03698914383664632,0.035575737527441136,0.07185817820948485,0.0,0.040086608727032146,0.35696027426096893,0.019096021411601962,0.045198929419901966,0.026884792349562446,0,1,Emotional Spender,0
BUDU00563,7134500,203842.85714285713,141800.0,582500,35,156035.94285351332,0.37142857142857144,0.17142857142857143,0.14285714285714285,0.17142857142857143,0.0,0.08571428571428572,9,27,12,0.0,0.25928285714285715,0.7654717218968347,0.1943,2037400,0,774400,459700,0,0,0,366200,1179100,0,497900,0,111100,0,1073900,634800,0,Kartu Debit,P,23.0,0.16526736281449295,0.08897610203938608,0.051328053822972876,0.15052211086971756,0.0,0.06978765155231621,0.2855701170369332,0.01557221949681127,0.06443338706286356,0.10854299530450627,0,1,Emotional Spender,0
BUDU00564,5323500,177450.0,178050.0,497900,30,98970.23498907694,0.36666666666666664,0.23333333333333334,0.16666666666666666,0.3,0.0,0.03333333333333333,8,22,11,0.0,0.30454333333333333,0.5577358973743417,0.2033,216800,0,905900,745500,0,0,0,236600,2546300,0,276000,0,0,0,222000,174400,0,Kartu Debit,L,34.0,0.4783131398516014,0.03276040199117122,0.044444444444444446,0.04170188785573401,0.0,0.05184559030712877,0.04072508687893303,0.0,0.14003944773175542,0.1701700009392317,0,1,Emotional Spender,0
BUDU00565,1353700,52065.38461538462,47400.0,117500,26,28410.110063957054,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.19230769230769232,0.0,0.038461538461538464,7,22,12,0.0,0.1549,0.5456621568020118,0.1327,0,0,0,38000,0,0,70900,0,474300,0,88900,0,114300,0,367300,200000,0,Tunai,P,18.0,0.3503730516362562,0.14774322227967793,0.0,0.2713304277166285,0.05237497229814582,0.06567186230331684,0.0,0.08443525153283593,0.028071212233138805,0.0,0,0,Rational Spender,2
BUDU00566,324600,18033.333333333332,12550.0,42100,18,12625.930367583167,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.0,0.1111111111111111,5,14,10,0.0,0.27258333333333334,0.7001440129898244,0.1278,0,0,0,0,0,0,0,0,50200,0,42100,0,73600,0,139200,19500,0,Tunai,P,52.0,0.15465187923598275,0.06007393715341959,0.0,0.4288354898336414,0.0,0.12969808995687,0.0,0.22674060382008626,0.0,0.0,0,0,Rational Spender,2
BUDU00567,1351100,50040.74074074074,38300.0,165100,27,42224.703480848555,0.25925925925925924,0.037037037037037035,0.1111111111111111,0.3333333333333333,0.0,0.07407407407407407,7,21,12,0.0,0.09775555555555557,0.8438065235607365,0.113,0,0,262900,0,0,0,40800,0,470300,0,111400,0,103300,0,126900,235500,0,Ovo,P,32.0,0.348086744134409,0.17430242025016654,0.0,0.09392346976537636,0.03019761675671675,0.08245133594848642,0.0,0.07645622085707941,0.0,0.19458219228776552,0,0,Rational Spender,2
BUDU00568,2066900,73817.85714285714,48800.0,237500,28,62376.64005753856,0.35714285714285715,0.2857142857142857,0.17857142857142858,0.17857142857142858,0.0,0.07142857142857142,8,19,11,0.0,0.09323214285714286,0.8450074612274806,0.2214,0,0,286600,53200,0,0,35200,0,674000,0,129800,0,129000,0,296200,462900,0,Gopay,L,47.0,0.326092215395036,0.22395858532101215,0.0,0.14330640089022206,0.017030335284725917,0.06279936136242682,0.0,0.062412308287773964,0.02573902946441531,0.13866176399438773,0,0,Rational Spender,2
BUDU00569,2212000,56717.94871794872,52100.0,206200,39,44650.40149400953,0.48717948717948717,0.10256410256410256,0.28205128205128205,0.1282051282051282,0.0,0.10256410256410256,6,27,12,0.0,0.14706153846153847,0.7872358310426635,0.2167,0,0,195000,0,0,0,357100,0,1101400,0,0,0,291900,0,131300,135300,0,Gopay,L,41.0,0.49792043399638336,0.061166365280289334,0.0,0.05935804701627487,0.1614376130198915,0.0,0.0,0.1319620253164557,0.0,0.08815551537070525,0,0,Rational Spender,2
BUDU00570,7444300,169188.63636363635,113900.0,691400,44,163363.1113407628,0.36363636363636365,0.1590909090909091,0.18181818181818182,0.11363636363636363,0.0,0.09090909090909091,8,33,12,0.0,0.2936,0.9655678705846842,0.1886,884000,0,475800,355500,0,0,0,1459400,2902300,0,0,0,468000,0,639000,260300,0,Kartu Debit,L,19.0,0.3898687586475558,0.03496635009336002,0.19604260978198085,0.08583748639898983,0.0,0.0,0.1187485727335008,0.06286689144714748,0.04775465792619857,0.0639146729712666,0,1,Emotional Spender,0
BUDU00571,49731400,637582.0512820513,491500.0,2957600,78,561729.6627020634,0.3717948717948718,0.1794871794871795,0.1282051282051282,0.16666666666666666,0.2564102564102564,0.11538461538461539,10,47,12,0.02564102564102564,0.1750448717948718,0.8810311732780688,0.2526,10182300,4840700,3245600,6033400,0,3646100,0,0,10938400,1932700,0,0,0,7128200,0,1128800,655200,Kartu Kredit,P,31.0,0.21994956908512528,0.02269793329767511,0.0,0.0,0.0,0.0,0.20474589494765882,0.0,0.1213197295873432,0.06526259063690143,0,1,Emotional Spender,0
BUDU00572,378000,18900.0,15450.0,45000,20,14012.81368492499,0.35,0.25,0.2,0.15,0.0,0.1,6,19,11,0.0,0.249775,0.7414187134880946,0.2125,0,0,0,0,0,0,35500,0,107000,0,91600,0,20000,0,94800,29100,0,Tunai,P,25.0,0.2830687830687831,0.07698412698412699,0.0,0.2507936507936508,0.09391534391534391,0.24232804232804234,0.0,0.05291005291005291,0.0,0.0,0,0,Rational Spender,2
BUDU00573,366900,24460.0,20200.0,57100,15,17587.771725995146,0.4666666666666667,0.2,0.2,0.13333333333333333,0.0,0.06666666666666667,6,13,8,0.0,0.30582666666666664,0.7190421801306274,0.2333,0,0,0,0,0,0,54100,0,39200,0,31900,0,94400,0,129500,17800,0,Tunai,P,33.0,0.1068411011174707,0.0485145816298719,0.0,0.35295720904878713,0.1474516216952848,0.08694467157263559,0.0,0.25729081493594985,0.0,0.0,0,0,Rational Spender,2
BUDU00574,9914300,180260.0,116600.0,735000,55,164262.72384337368,0.4,0.2,0.18181818181818182,0.12727272727272726,0.0,0.10909090909090909,9,34,12,0.0,0.12718727272727273,0.9112544316175174,0.2164,2131300,0,1132300,311300,0,0,0,974500,3548600,0,407800,0,250200,0,1051700,106600,0,Kartu Debit,L,22.0,0.3579274381449018,0.010752145890279697,0.09829236557296027,0.10607909786873505,0.0,0.04113250557275854,0.2149723127200105,0.025236274875684618,0.031399090203040055,0.11420876915162946,0,1,Emotional Spender,0
BUDU00575,11196200,169639.39393939395,118800.0,945000,66,153284.43834788655,0.2727272727272727,0.19696969696969696,0.15151515151515152,0.16666666666666666,0.015151515151515152,0.07575757575757576,9,37,12,0.015151515151515152,0.08372272727272727,0.9035898725425154,0.1689,2319800,0,1503400,1178100,0,0,0,628900,3208800,0,646400,0,376200,0,1130900,203700,0,Kartu Debit,P,25.0,0.28659723834872547,0.01819367285328951,0.05617084367910541,0.10100748468230293,0.0,0.0577338739929619,0.20719529840481593,0.03360068594701774,0.1052232007288187,0.13427770136296244,0,1,Emotional Spender,0
BUDU00576,9682100,140320.28985507245,97400.0,665000,69,117941.07399548666,0.34782608695652173,0.17391304347826086,0.14492753623188406,0.2463768115942029,0.0,0.08695652173913043,8,40,12,0.0,0.1896782608695652,0.8405133293075449,0.187,2123000,0,1105600,273600,0,0,0,1428600,2816300,0,0,0,406000,0,633000,896000,0,Gopay,P,29.0,0.2908769791677425,0.09254190723086933,0.14755063467636154,0.06537837865752265,0.0,0.0,0.21927061278028526,0.04193305171398767,0.02825833238656903,0.11419010338666198,0,1,Emotional Spender,0
BUDU00577,223363100,2900819.4805194805,2035200.0,12898800,77,2560794.8954037772,0.5064935064935064,0.18181818181818182,0.16883116883116883,0.22077922077922077,0.922077922077922,0.09090909090909091,10,47,12,0.025974025974025976,0.2860805194805195,0.8827832661083718,0.4299,7021200,24890600,32125100,14948700,12473900,26443800,0,0,0,6102400,0,28178100,0,39842500,0,0,31336800,Kartu Kredit,L,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314340193165299,0.0,0.06692555753389884,0.14382456189048237,0,2,Impulsive Spender,1
BUDU00578,2079700,51992.5,33400.0,237100,40,51576.079664799494,0.275,0.3,0.2,0.125,0.0,0.125,8,28,12,0.0,0.1856725,0.9919907614521228,0.205,0,0,255400,31600,0,0,468200,0,882800,0,93600,0,68800,0,164000,115300,0,Gopay,P,24.0,0.42448430062028175,0.055440688560850125,0.0,0.07885752752800884,0.2251286243208155,0.04500649132086359,0.0,0.03308169447516469,0.015194499206616339,0.12280617396739914,0,0,Rational Spender,2
BUDU00579,8940100,178802.0,136000.0,630000,50,142638.71227971851,0.32,0.18,0.12,0.24,0.0,0.12,9,38,12,0.0,0.284764,0.7977467381780882,0.184,504000,0,1979600,662600,0,0,0,1626800,2367300,0,461700,0,71400,0,894400,372300,0,Ovo,L,22.0,0.26479569579758616,0.04164382948736591,0.18196664466840415,0.10004362367311327,0.0,0.05164371763179383,0.056375208331003006,0.007986487846892093,0.07411550206373531,0.22142929050010626,0,1,Emotional Spender,0
BUDU00580,1178700,49112.5,49200.0,140900,24,30091.112547525154,0.25,0.20833333333333334,0.25,0.25,0.0,0.041666666666666664,6,17,12,0.0,0.30693750000000003,0.6126976339531719,0.1562,0,0,99800,0,0,0,306300,0,263700,0,0,0,20600,0,210500,277800,0,Tunai,P,30.0,0.2237210486128786,0.23568337999490965,0.0,0.17858657843386783,0.25986256044795114,0.0,0.0,0.017476881309917706,0.0,0.0846695512004751,0,0,Rational Spender,2
BUDU00581,1680800,60028.57142857143,38350.0,231800,28,51487.739332653764,0.42857142857142855,0.21428571428571427,0.17857142857142858,0.14285714285714285,0.0,0.14285714285714285,7,22,10,0.0,0.17134999999999997,0.8577205505201722,0.2357,0,0,124000,0,0,0,178700,0,531200,0,384700,0,33500,0,256700,172000,0,Tunai,P,28.0,0.3160399809614469,0.10233222275107091,0.0,0.15272489290813898,0.1063184198000952,0.22887910518800572,0.0,0.01993098524512137,0.0,0.0737743931461209,0,0,Rational Spender,2
BUDU00582,2049300,49982.92682926829,39300.0,275000,41,49242.156240557866,0.2682926829268293,0.14634146341463414,0.17073170731707318,0.2682926829268293,0.0,0.07317073170731707,6,27,12,0.0,0.3024536585365854,0.9851795275766714,0.1488,0,0,221700,0,0,0,0,0,633100,0,347000,0,39700,0,559400,248400,0,Gopay,P,30.0,0.3089347582101205,0.12121212121212122,0.0,0.27297125847850484,0.0,0.16932611135509687,0.0,0.019372468647830966,0.0,0.10818328209632558,0,0,Rational Spender,2
BUDU00583,250300,15643.75,13300.0,37600,16,9776.500311120199,0.1875,0.3125,0.25,0.25,0.0,0.0625,3,10,9,0.0,0.08655625,0.6249460846101605,0.1687,0,0,0,0,0,0,0,0,0,0,0,0,37900,0,156800,55600,0,Gopay,L,29.0,0.0,0.22213343987215342,0.0,0.6264482620854974,0.0,0.0,0.0,0.1514182980423492,0.0,0.0,0,0,Rational Spender,2
BUDU00584,6894000,160325.58139534883,116600.0,769900,43,149244.9920879907,0.5348837209302325,0.18604651162790697,0.23255813953488372,0.13953488372093023,0.0,0.09302325581395349,9,29,12,0.0,0.10939767441860467,0.9308869538415434,0.257,1767100,0,824400,157400,0,0,0,208000,3071100,0,61000,0,300800,0,254000,250200,0,Gopay,L,35.0,0.44547432550043514,0.03629242819843342,0.03017116333043226,0.03684363214389324,0.0,0.008848273861328691,0.2563243400058021,0.0436321438932405,0.022831447635625182,0.1195822454308094,0,1,Emotional Spender,0
BUDU00585,1520000,46060.606060606064,29300.0,223400,33,45178.797152217456,0.2727272727272727,0.15151515151515152,0.15151515151515152,0.2727272727272727,0.0,0.12121212121212122,6,20,10,0.0,0.1778878787878788,0.9808554644889316,0.1591,0,0,85600,0,0,0,226400,0,692900,0,0,0,96500,0,230100,188500,0,Tunai,L,30.0,0.45585526315789476,0.12401315789473684,0.0,0.15138157894736842,0.14894736842105263,0.0,0.0,0.06348684210526316,0.0,0.05631578947368421,0,0,Rational Spender,2
BUDU00586,6493200,166492.3076923077,147400.0,574400,39,113715.25932094229,0.4358974358974359,0.15384615384615385,0.10256410256410256,0.28205128205128205,0.0,0.05128205128205128,9,30,12,0.0,0.04141794871794872,0.6830060853688088,0.2064,2357900,0,306700,1062100,0,0,0,317000,1260400,0,167500,0,105500,0,449600,466500,0,Ovo,L,21.0,0.19411076202796773,0.0718443910552578,0.04882030431836383,0.06924166820673935,0.0,0.025796217581469844,0.36313373991252385,0.016247766894597424,0.1635711205568903,0.04723402944618986,0,1,Emotional Spender,0
BUDU00587,1372700,72247.36842105263,48900.0,237500,19,65558.81471727889,0.42105263157894735,0.15789473684210525,0.3157894736842105,0.05263157894736842,0.0,0.10526315789473684,7,14,9,0.0,0.31184736842105265,0.9074214902224077,0.2105,0,0,115000,0,0,0,29800,0,555100,0,239100,0,96600,0,145900,191200,0,Gopay,P,31.0,0.40438551759306474,0.13928753551395062,0.0,0.10628687987178553,0.021709040576965107,0.17418226852189117,0.0,0.07037225905150434,0.0,0.08377649887083849,0,0,Rational Spender,2
BUDU00588,1403000,66809.52380952382,39900.0,256900,21,61413.108574325604,0.2857142857142857,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.0,0.09523809523809523,7,17,11,0.0,0.10161428571428573,0.9192268567789291,0.1571,0,0,162400,350900,0,0,125800,0,330100,0,0,0,84600,0,223700,125500,0,Tunai,L,18.0,0.2352815395580898,0.08945117605131861,0.0,0.1594440484675695,0.08966500356379188,0.0,0.0,0.06029935851746258,0.2501069137562366,0.115751960085531,0,1,Emotional Spender,0
BUDU00589,7253400,207240.0,175500.0,528400,35,132292.39940819153,0.2571428571428571,0.14285714285714285,0.17142857142857143,0.22857142857142856,0.0,0.02857142857142857,9,26,12,0.02857142857142857,0.3035285714285714,0.6383535968355121,0.1371,502300,0,1024400,815100,0,0,0,72400,3367500,0,346300,0,302000,0,606500,216900,0,Kartu Debit,P,31.0,0.4642650343287286,0.029903217801306975,0.009981525905092783,0.08361595941213776,0.0,0.04774312736096176,0.06925028262607881,0.04163564673118813,0.11237488626023658,0.14123031957426863,0,1,Emotional Spender,0
BUDU00590,6389900,177497.22222222222,164850.0,470500,36,117155.23154250422,0.25,0.05555555555555555,0.16666666666666666,0.19444444444444445,0.0,0.027777777777777776,8,25,11,0.0,0.21351944444444446,0.6600398027402857,0.1083,2658700,0,1113000,177700,0,0,0,91700,1212500,0,0,0,78000,0,562800,495500,0,Kartu Debit,L,37.0,0.18975257828761014,0.07754424951877181,0.014350772312555752,0.08807649571980782,0.0,0.0,0.41607849888104664,0.012206763799120487,0.027809511885945007,0.17418112959514234,0,1,Emotional Spender,0
BUDU00591,247646900,3258511.8421052634,2219500.0,20966200,76,3111705.436486219,0.4473684210526316,0.15789473684210525,0.17105263157894737,0.32894736842105265,0.9210526315789473,0.06578947368421052,10,47,12,0.013157894736842105,0.12487763157894738,0.9549467938946646,0.398,10724800,28267500,7856100,19749100,18383000,5031900,0,0,0,5264900,0,14761600,0,65993900,0,0,71614100,Kartu Kredit,L,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04330682112313944,0.0,0.07974701076411617,0.031722989466050254,0,2,Impulsive Spender,1
BUDU00592,398900,22161.11111111111,15650.0,80200,18,19221.98921238501,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.2777777777777778,0.0,0.1111111111111111,6,16,11,0.0,0.3617444444444444,0.8673747952442472,0.2861,0,0,0,0,0,0,43200,0,41400,0,43700,0,78400,0,70100,122100,0,Tunai,L,44.0,0.1037854098771622,0.3060917523188769,0.0,0.17573326648282778,0.1082978190022562,0.10955126598144899,0.0,0.19654048633742793,0.0,0.0,0,0,Rational Spender,2
BUDU00593,245374500,3029314.814814815,1980700.0,13317900,81,2740036.550491212,0.43209876543209874,0.2222222222222222,0.2222222222222222,0.1728395061728395,0.9012345679012346,0.13580246913580246,10,48,12,0.0,0.22598518518518518,0.9045070314551356,0.4185,5097700,27771800,11543000,15499100,22242300,9584600,0,0,0,3874700,0,31956700,0,73835500,0,0,43969100,Kartu Kredit,L,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020775182425231634,0.0,0.06316508031600676,0.047042378079221764,0,2,Impulsive Spender,1
BUDU00594,9304900,211475.0,139750.0,727800,44,183877.39358630526,0.3181818181818182,0.2727272727272727,0.11363636363636363,0.18181818181818182,0.0,0.09090909090909091,8,30,12,0.0,0.30129545454545453,0.8694994376938421,0.2068,2598000,0,674300,739700,0,0,0,1659200,2880300,0,0,0,211100,0,366400,175900,0,Gopay,P,27.0,0.3095465829831594,0.018904018312931897,0.17831465142021946,0.03937710238691442,0.0,0.0,0.279207729260927,0.022686971380670398,0.07949574955131168,0.0724671947038657,0,1,Emotional Spender,0
BUDU00595,2580600,66169.23076923077,35900.0,334800,39,72364.58552956962,0.20512820512820512,0.1282051282051282,0.20512820512820512,0.10256410256410256,0.0,0.15384615384615385,8,25,10,0.0,0.2323974358974359,1.093628937322024,0.1333,0,0,304000,70200,0,0,91000,0,1316200,0,169900,0,118800,0,349100,161400,0,Gopay,P,26.0,0.5100364256374487,0.06254359451290398,0.0,0.13527861737580407,0.03526311710454933,0.0658374021545377,0.0,0.04603580562659847,0.027202976052080913,0.11780206153607688,0,0,Rational Spender,2
BUDU00596,1258000,43379.31034482759,33300.0,219100,29,40070.14723590855,0.2413793103448276,0.20689655172413793,0.034482758620689655,0.20689655172413793,0.0,0.06896551724137931,7,22,9,0.0,0.32915172413793103,0.9237156358039332,0.1569,0,0,130500,0,0,0,27000,0,298900,0,196900,0,125000,0,338500,141200,0,Gopay,P,22.0,0.2375993640699523,0.112241653418124,0.0,0.2690779014308426,0.021462639109697933,0.15651828298887122,0.0,0.09936406995230525,0.0,0.10373608903020667,0,0,Rational Spender,2
BUDU00597,55974100,643380.459770115,449800.0,3900000,87,651824.7643737915,0.3793103448275862,0.13793103448275862,0.16091954022988506,0.22988505747126436,0.22988505747126436,0.10344827586206896,10,45,12,0.0,0.15675632183908048,1.0131249006329688,0.2356,4498700,7597700,6950300,10847800,0,4028600,0,0,6305700,3129300,0,0,0,4621300,0,2169800,5824900,Kartu Debit,P,45.0,0.11265388813754933,0.03876435708658112,0.0,0.0,0.0,0.0,0.08037110020527351,0.0,0.1938003469461769,0.12416992859197379,0,1,Emotional Spender,0
BUDU00598,4899200,132410.8108108108,100800.0,471400,37,102555.89203449497,0.24324324324324326,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.0,0.05405405405405406,9,26,12,0.02702702702702703,0.17353513513513513,0.7745280872951328,0.1338,813900,0,93900,753700,0,0,0,387200,1769800,0,106900,0,100700,0,643300,229800,0,Gopay,P,20.0,0.36124265186152843,0.04690561724363161,0.0790333115610712,0.13130715218811234,0.0,0.021819888961463096,0.1661291639451339,0.020554376224689745,0.15384144350097975,0.01916639451338994,0,1,Emotional Spender,0
