txn_id,user_id,date,amount,category,sub_category,payment_method,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,user_lat,user_long,merch_lat,merch_long,dist_user_merchant,is_fraud,is_night,is_weekend,month,day_of_week,hour,quarter,is_month_start,is_month_end,age,pendapatan_bulan,spending_ratio,day_name,week,amount_idr_bucket,above_avg,category_freq_enc,age_group,amount_lag1,amount_diff,rolling_7txn,rolling_30txn,rolling_7_mean,is_spike
TXN0023710,BUDU00467,2023-03-12 12:34:43,711800,Kecantikan & Perawatan,Erha Clinic,Gopay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.499,106.9089,0.2312,0,0,1,3,6,12,1,0,0,37,0,0.0,Sun,10,500k-1jt,0,0.035595240500191916,35-44,265900.0,445900.0,3213200.0,3668500.0,459028.5714285714,0
TXN0023711,BUDU00467,2023-03-16 05:59:18,1115000,Restoran & Kafe,Fore Coffee,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5623,106.9229,0.2822,0,0,0,3,3,5,1,0,0,37,0,0.0,Thu,11,>1jt,1,0.05094846568756187,35-44,711800.0,403200.0,3349500.0,4783500.0,478500.0,1
TXN0023712,BUDU00467,2023-03-19 21:04:52,207200,Kecantikan & Perawatan,D'Skin,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5111,107.0007,0.2129,0,1,1,3,6,21,1,0,0,37,0,0.0,Sun,11,200k-500k,0,0.035595240500191916,35-44,1115000.0,-907800.0,2908000.0,4990700.0,415428.5714285714,0
TXN0023713,BUDU00467,2023-04-06 10:37:02,200100,Elektronik,Samsung Store,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5137,106.9374,0.2317,0,0,0,4,3,10,2,0,0,37,0,0.0,Thu,14,200k-500k,0,0.03783761944203148,35-44,207200.0,-7100.0,2997600.0,5190800.0,428228.5714285714,0
TXN0023714,BUDU00467,2023-04-15 12:52:24,118900,Makanan & Minuman,Indomie Rebus,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5715,106.9927,0.2738,0,0,1,4,5,12,2,0,0,37,0,0.0,Sat,15,50k-200k,0,0.18739015373426798,35-44,200100.0,-81200.0,2964600.0,5309700.0,423514.28571428574,0
TXN0023715,BUDU00467,2023-05-06 21:01:43,376600,Makanan & Minuman,Jus Buah,Gopay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5731,106.938,0.2872,0,1,1,5,5,21,2,0,0,37,0,0.0,Sat,18,200k-500k,0,0.18739015373426798,35-44,118900.0,257700.0,2995500.0,5686300.0,427928.5714285714,0
TXN0023716,BUDU00467,2023-05-07 01:37:06,504100,Makanan & Minuman,Indomie Rebus,Gopay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5596,106.9265,0.2783,0,0,1,5,6,1,2,0,0,37,0,0.0,Sun,18,500k-1jt,0,0.18739015373426798,35-44,376600.0,127500.0,3233700.0,6190400.0,461957.14285714284,0
TXN0023717,BUDU00467,2023-05-28 11:27:46,234500,Olahraga & Gym,Fitness First,Ovo,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5541,106.9572,0.2636,0,0,1,5,6,11,2,0,1,37,0,0.0,Sun,21,200k-500k,0,0.02286822488434577,35-44,504100.0,-269600.0,2756400.0,6424900.0,393771.4285714286,0
TXN0023718,BUDU00467,2023-06-10 18:03:19,696100,Elektronik,Iqoo,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.573,106.9399,0.2866,0,0,1,6,5,18,2,0,0,37,0,0.0,Sat,23,500k-1jt,0,0.03783761944203148,35-44,234500.0,461600.0,2337500.0,7121000.0,333928.5714285714,1
TXN0023719,BUDU00467,2023-07-02 08:12:17,118400,Kecantikan & Perawatan,Zap Clinic,Gopay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5529,106.9203,0.2744,0,0,1,7,6,8,3,1,0,37,0,0.0,Sun,26,50k-200k,0,0.035595240500191916,35-44,696100.0,-577700.0,2248700.0,7239400.0,321242.85714285716,0
TXN0023720,BUDU00467,2023-08-04 17:17:40,494200,Hiburan,Karaoke,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5063,106.9501,0.2201,0,0,0,8,4,17,3,1,0,37,0,0.0,Fri,31,200k-500k,0,0.07264499707076624,35-44,118400.0,375800.0,2542800.0,7733600.0,363257.14285714284,0
TXN0023721,BUDU00467,2023-08-10 17:15:05,71100,Transportasi,Bbm Pertamina,Shopeepay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5466,106.9654,0.2543,0,0,0,8,3,17,3,0,0,37,0,0.0,Thu,32,50k-200k,0,0.0957354396880871,35-44,494200.0,-423100.0,2495000.0,7804700.0,356428.5714285714,0
TXN0023722,BUDU00467,2023-08-18 23:51:33,235900,Belanja Online,Lazada,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5667,106.9377,0.2813,0,1,0,8,4,23,3,0,0,37,0,0.0,Fri,33,200k-500k,0,0.12405809983636694,35-44,71100.0,164800.0,2354300.0,8040600.0,336328.5714285714,0
TXN0023723,BUDU00467,2023-08-28 08:50:01,202700,Belanja Online,Blibli,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5637,106.9712,0.2696,0,0,0,8,0,8,3,0,1,37,0,0.0,Mon,35,200k-500k,0,0.12405809983636694,35-44,235900.0,-33200.0,2052900.0,8243300.0,293271.4285714286,0
TXN0023724,BUDU00467,2023-11-27 19:34:43,278500,Makanan & Minuman,Warung Padang,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5673,106.9537,0.2772,0,0,0,11,0,19,4,0,1,37,0,0.0,Mon,48,200k-500k,0,0.18739015373426798,35-44,202700.0,75800.0,2096900.0,8521800.0,299557.14285714284,0
TXN0023725,BUDU00467,2023-12-05 15:33:06,675900,Kecantikan & Perawatan,D'Skin,Shopeepay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5747,106.9861,0.2779,0,0,0,12,1,15,4,1,0,37,0,0.0,Tue,49,500k-1jt,0,0.035595240500191916,35-44,278500.0,397400.0,2076700.0,9197700.0,296671.4285714286,1
TXN0023726,BUDU00467,2024-01-12 11:17:46,3014100,Elektronik,Tokopedia Electronics,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5858,107.004,0.287,0,0,0,1,4,11,1,0,0,37,0,0.0,Fri,2,>1jt,1,0.03783761944203148,35-44,675900.0,2338200.0,4972400.0,12211800.0,710342.8571428572,1
TXN0023727,BUDU00467,2024-01-13 12:54:03,2151200,Restoran & Kafe,Sushi Tei,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5679,106.9302,0.2848,0,0,1,1,5,12,1,0,0,37,0,0.0,Sat,2,>1jt,1,0.05094846568756187,35-44,3014100.0,-862900.0,6629400.0,14363000.0,947057.1428571428,1
TXN0023728,BUDU00467,2024-01-15 08:55:49,873400,Makanan & Minuman,Jus Buah,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5019,106.9301,0.2238,0,0,0,1,0,8,1,0,0,37,0,0.0,Mon,3,500k-1jt,1,0.18739015373426798,35-44,2151200.0,-1277800.0,7431700.0,15236400.0,1061671.4285714286,0
TXN0023729,BUDU00467,2024-01-25 20:03:17,351600,Restoran & Kafe,Kopi Kenangan,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5732,106.9701,0.2792,0,1,0,1,3,20,1,0,1,37,0,0.0,Thu,4,200k-500k,0,0.05094846568756187,35-44,873400.0,-521800.0,7547400.0,15588000.0,1078200.0,0
TXN0023730,BUDU00467,2024-02-08 00:02:43,312800,Makanan & Minuman,Geprek/Ayam Goreng,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5423,106.9137,0.2674,0,0,0,2,3,0,1,0,0,37,0,0.0,Thu,6,200k-500k,0,0.18739015373426798,35-44,351600.0,-38800.0,7657500.0,15900800.0,1093928.5714285714,0
TXN0023731,BUDU00467,2024-02-21 13:07:35,726100,Restoran & Kafe,Starbucks,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5522,106.9119,0.2771,0,0,0,2,2,13,1,0,0,37,0,0.0,Wed,8,500k-1jt,0,0.05094846568756187,35-44,312800.0,413300.0,8105100.0,16501000.0,1157871.4285714286,0
TXN0023732,BUDU00467,2024-02-27 08:37:03,60900,Hiburan,Netflix/Spotify,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5213,106.9657,0.2297,0,0,0,2,1,8,1,0,1,37,0,0.0,Tue,9,50k-200k,0,0.07264499707076624,35-44,726100.0,-665200.0,7490100.0,16379600.0,1070014.2857142857,0
TXN0023733,BUDU00467,2024-03-05 07:46:41,233500,Makanan & Minuman,Warung Padang,Gopay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5819,106.9895,0.2846,0,0,0,3,1,7,1,1,0,37,0,0.0,Tue,10,200k-500k,0,0.18739015373426798,35-44,60900.0,172600.0,4709500.0,16466000.0,672785.7142857143,0
TXN0023734,BUDU00467,2024-03-30 15:29:17,306300,Hiburan,Konser Musik,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5072,106.9834,0.2118,0,0,1,3,5,15,1,0,1,37,0,0.0,Sat,13,200k-500k,0,0.07264499707076624,35-44,233500.0,72800.0,2864600.0,15793600.0,409228.5714285714,0
TXN0023735,BUDU00467,2024-03-31 05:47:44,1851800,Makanan & Minuman,Warung Padang,Shopeepay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5722,106.9158,0.294,0,0,1,3,6,5,1,0,1,37,0,0.0,Sun,13,>1jt,1,0.18739015373426798,35-44,306300.0,1545500.0,3843000.0,16996700.0,549000.0,1
TXN0023736,BUDU00467,2024-04-28 22:32:22,513000,Hiburan,Xxi Cinema,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5267,106.9661,0.2348,0,1,1,4,6,22,2,0,1,37,0,0.0,Sun,17,500k-1jt,0,0.07264499707076624,35-44,1851800.0,-1338800.0,4004400.0,17399200.0,572057.1428571428,0
TXN0023737,BUDU00467,2024-05-01 07:06:24,3585500,Elektronik,Jd.Id Electronics,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.4989,106.9333,0.2198,0,0,0,5,2,7,2,1,0,37,0,0.0,Wed,18,>1jt,1,0.03783761944203148,35-44,513000.0,3072500.0,7277100.0,20832800.0,1039585.7142857143,1
TXN0023738,BUDU00467,2024-05-15 18:43:42,475600,Kecantikan & Perawatan,D'Skin,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5322,107.0046,0.2335,0,0,0,5,2,18,2,0,0,37,0,0.0,Wed,20,200k-500k,0,0.035595240500191916,35-44,3585500.0,-3109900.0,7026600.0,20962700.0,1003800.0,0
TXN0023739,BUDU00467,2024-05-24 12:23:05,417000,Olahraga & Gym,Kolam Renang,Ovo,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.4943,106.9435,0.2114,0,0,0,5,4,12,2,0,0,37,0,0.0,Fri,21,200k-500k,0,0.02286822488434577,35-44,475600.0,-58600.0,7382700.0,21113800.0,1054671.4285714286,0
TXN0023740,BUDU00467,2024-06-07 09:19:05,300600,Belanja Online,Blibli,Ovo,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5698,106.9562,0.279,0,0,0,6,4,9,2,0,0,37,0,0.0,Fri,23,200k-500k,0,0.12405809983636694,35-44,417000.0,-116400.0,7449800.0,20702600.0,1064257.142857143,0
TXN0023741,BUDU00467,2024-06-20 13:34:17,737800,Transportasi,Krl Commuter,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5788,106.9533,0.2884,0,0,0,6,3,13,2,0,0,37,0,0.0,Thu,25,500k-1jt,0,0.0957354396880871,35-44,300600.0,437200.0,7881300.0,20325400.0,1125900.0,0
TXN0023742,BUDU00467,2024-06-28 18:30:30,312700,Restoran & Kafe,Kopi Kenangan,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5123,106.9784,0.2179,0,0,0,6,4,18,2,0,1,37,0,0.0,Fri,26,200k-500k,0,0.05094846568756187,35-44,737800.0,-425100.0,6342200.0,20430900.0,906028.5714285715,0
TXN0023743,BUDU00467,2024-06-30 14:10:08,610100,Kecantikan & Perawatan,Salon Premium,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5014,106.9645,0.2109,0,0,1,6,6,14,2,0,1,37,0,0.0,Sun,26,500k-1jt,0,0.035595240500191916,35-44,312700.0,297400.0,6439300.0,20840900.0,919900.0,0
TXN0023744,BUDU00467,2024-07-09 19:10:03,155800,Transportasi,Grab,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5104,106.954,0.2227,0,0,0,7,1,19,3,0,0,37,0,0.0,Tue,28,50k-200k,0,0.0957354396880871,35-44,610100.0,-454300.0,3009600.0,20877800.0,429942.85714285716,0
TXN0023745,BUDU00467,2024-07-10 19:35:55,315600,Makanan & Minuman,Kopi Jahe/Wedang,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5787,106.9695,0.2847,0,0,0,7,2,19,3,0,0,37,0,0.0,Wed,28,200k-500k,0,0.18739015373426798,35-44,155800.0,159800.0,2849600.0,20816800.0,407085.71428571426,0
TXN0023746,BUDU00467,2024-07-17 05:24:45,424600,Hiburan,Karaoke,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5074,106.9374,0.2258,0,0,0,7,2,5,3,0,0,37,0,0.0,Wed,29,200k-500k,0,0.07264499707076624,35-44,315600.0,109000.0,2857200.0,20737300.0,408171.4285714286,0
TXN0023747,BUDU00467,2024-07-19 12:12:38,520700,Hiburan,Karaoke,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.4906,106.9368,0.2108,0,0,0,7,4,12,3,0,0,37,0,0.0,Fri,29,500k-1jt,0,0.07264499707076624,35-44,424600.0,96100.0,3077300.0,21023500.0,439614.28571428574,0
TXN0023748,BUDU00467,2024-07-25 13:08:00,1243100,Makanan & Minuman,Warteg,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5245,106.9791,0.2297,0,0,0,7,3,13,3,0,1,37,0,0.0,Thu,30,>1jt,1,0.18739015373426798,35-44,520700.0,722400.0,3582600.0,21570500.0,511800.0,1
TXN0023749,BUDU00467,2024-08-10 09:06:44,233400,Transportasi,Grab,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5401,106.9597,0.2494,0,0,1,8,5,9,3,0,0,37,0,0.0,Sat,32,200k-500k,0,0.0957354396880871,35-44,1243100.0,-1009700.0,3503300.0,21685500.0,500471.4285714286,0
TXN0023750,BUDU00467,2024-09-03 12:55:09,295400,Fashion & Pakaian,Matahari Dept Store,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5029,106.9179,0.2302,0,0,0,9,1,12,3,1,0,37,0,0.0,Tue,36,200k-500k,0,0.10367467323892447,35-44,233400.0,62000.0,3188600.0,21486700.0,455514.28571428574,0
TXN0023751,BUDU00467,2024-09-08 08:39:32,595400,Olahraga & Gym,Kolam Renang,Ovo,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5888,106.9752,0.2935,0,0,1,9,6,8,3,0,0,37,0,0.0,Sun,36,500k-1jt,0,0.02286822488434577,35-44,295400.0,300000.0,3628200.0,22011000.0,518314.28571428574,0
TXN0023752,BUDU00467,2024-09-09 17:36:56,93100,Transportasi,Mrt Jakarta,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5132,106.9811,0.2182,0,0,0,9,0,17,3,0,0,37,0,0.0,Mon,37,50k-200k,0,0.0957354396880871,35-44,595400.0,-502300.0,3405700.0,21868200.0,486528.5714285714,0
TXN0023753,BUDU00467,2024-09-22 21:42:03,114100,Transportasi,Toll,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5374,106.92,0.2603,0,1,1,9,6,21,3,0,0,37,0,0.0,Sun,38,50k-200k,0,0.0957354396880871,35-44,93100.0,21000.0,3095200.0,21779600.0,442171.4285714286,0
TXN0023754,BUDU00467,2024-09-30 06:05:04,1743200,Makanan & Minuman,Kopi Jahe/Wedang,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.4911,106.9754,0.198,0,0,0,9,0,6,3,0,1,37,0,0.0,Mon,40,>1jt,1,0.18739015373426798,35-44,114100.0,1629100.0,4317700.0,23244300.0,616814.2857142857,1
TXN0023755,BUDU00467,2024-10-05 13:21:43,834400,Olahraga & Gym,Kolam Renang,Ovo,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.531,106.9225,0.2534,0,0,1,10,5,13,4,1,0,37,0,0.0,Sat,40,500k-1jt,1,0.02286822488434577,35-44,1743200.0,-908800.0,3909000.0,23402800.0,558428.5714285715,0
TXN0023756,BUDU00467,2024-10-31 16:37:35,333800,Makanan & Minuman,Gofood/Grabfood,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5435,107.0012,0.2451,0,0,0,10,3,16,4,0,1,37,0,0.0,Thu,44,200k-500k,0,0.18739015373426798,35-44,834400.0,-500600.0,4009400.0,20722500.0,572771.4285714285,0
TXN0023757,BUDU00467,2024-11-02 14:20:16,112900,Belanja Online,Lazada,Gopay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5209,106.9422,0.2366,0,0,1,11,5,14,4,1,0,37,0,0.0,Sat,44,50k-200k,0,0.12405809983636694,35-44,333800.0,-220900.0,3826900.0,18684200.0,546700.0,0
TXN0023758,BUDU00467,2024-11-06 19:08:22,579800,Makanan & Minuman,Warteg,Gopay,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5326,106.9811,0.2372,0,0,0,11,2,19,4,0,0,37,0,0.0,Wed,45,500k-1jt,0,0.18739015373426798,35-44,112900.0,466900.0,3811300.0,18390600.0,544471.4285714285,0
TXN0023759,BUDU00467,2024-11-08 18:35:48,571400,Fashion & Pakaian,Matahari Dept Store,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5895,106.9832,0.293,0,0,0,11,4,18,4,0,0,37,0,0.0,Fri,45,500k-1jt,0,0.10367467323892447,35-44,579800.0,-8400.0,4289600.0,18610400.0,612800.0,0
TXN0023760,BUDU00467,2024-11-28 17:12:05,104800,Transportasi,Krl Commuter,Transfer Bank,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.4975,106.9625,0.2078,0,0,0,11,3,17,4,0,1,37,0,0.0,Thu,48,50k-200k,0,0.0957354396880871,35-44,571400.0,-466600.0,4280300.0,18402400.0,611471.4285714285,0
TXN0023761,BUDU00467,2024-12-01 23:36:18,548100,Fashion & Pakaian,Uniqlo,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.4997,106.9214,0.2257,0,1,1,12,6,23,4,1,0,37,0,0.0,Sun,48,500k-1jt,0,0.10367467323892447,35-44,104800.0,443300.0,3085200.0,18224400.0,440742.85714285716,0
TXN0023762,BUDU00467,2024-12-12 17:19:30,334100,Fashion & Pakaian,Brand Lokal Ig,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5521,106.9682,0.259,0,0,0,12,3,17,4,0,0,37,0,0.0,Thu,50,200k-500k,0,0.10367467323892447,35-44,548100.0,-214000.0,2584900.0,18497600.0,369271.4285714286,0
TXN0023763,BUDU00467,2024-12-18 07:44:35,263200,Makanan & Minuman,Jus Buah,Kartu Debit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5676,106.921,0.2878,0,0,0,12,2,7,4,0,0,37,0,0.0,Wed,51,200k-500k,0,0.18739015373426798,35-44,334100.0,-70900.0,2514300.0,18527300.0,359185.71428571426,0
TXN0023764,BUDU00467,2024-12-22 12:55:12,513800,Belanja Online,Tiktok Shop,Kartu Kredit,P,37,B,Kelas B (Menengah Atas),Engineer Senior,Bogor,Metropolitan,1100000,-6.2997,107.0261,-6.5777,106.949,0.2885,0,0,1,12,6,12,4,0,0,37,0,0.0,Sun,51,500k-1jt,0,0.12405809983636694,35-44,263200.0,250600.0,2915200.0,18734800.0,416457.14285714284,0
TXN0023765,BUDU00468,2023-02-20 17:26:13,32700,Makanan & Minuman,Geprek/Ayam Goreng,Gopay,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.1485,110.4677,0.2547,0,0,0,2,0,17,1,0,0,35,0,0.0,Mon,8,<50k,0,0.18739015373426798,35-44,,0.0,32700.0,32700.0,32700.0,0
TXN0023766,BUDU00468,2023-03-07 09:44:11,25100,Pulsa & Data,Indihome,Dana,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.1121,110.4158,0.3116,0,0,0,3,1,9,1,0,0,35,0,0.0,Tue,10,<50k,0,0.04232237732571059,35-44,32700.0,-7600.0,57800.0,57800.0,28900.0,0
TXN0023767,BUDU00468,2023-03-13 08:42:13,75700,Transportasi,Angkot,Gopay,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.0985,110.4005,0.3295,0,0,0,3,0,8,1,0,0,35,0,0.0,Mon,11,50k-200k,0,0.0957354396880871,35-44,25100.0,50600.0,133500.0,133500.0,44500.0,0
TXN0023768,BUDU00468,2023-03-15 14:50:36,67800,Pendidikan,Alat Tulis,Tunai,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.0966,110.45,0.2821,0,0,0,3,2,14,1,0,0,35,0,0.0,Wed,11,50k-200k,0,0.019514757277630756,35-44,75700.0,-7900.0,201300.0,201300.0,50325.0,0
TXN0023769,BUDU00468,2023-05-07 07:03:28,58000,Kesehatan,Apotek Kimia Farma,Gopay,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.1294,110.4342,0.2904,0,0,1,5,6,7,2,0,0,35,0,0.0,Sun,18,50k-200k,0,0.011393709217995596,35-44,67800.0,-9800.0,259300.0,259300.0,51860.0,0
TXN0023770,BUDU00468,2023-06-01 19:42:12,56600,Sembako & Kebutuhan Pokok,Lotte Mart,Ovo,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.1784,110.4188,0.3022,0,0,0,6,3,19,2,1,0,35,0,0.0,Thu,22,50k-200k,0,0.11609866467344095,35-44,58000.0,-1400.0,315900.0,315900.0,52650.0,0
TXN0023771,BUDU00468,2023-06-26 20:54:56,80300,Makanan & Minuman,Gofood/Grabfood,Ovo,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.1138,110.4699,0.2585,0,1,0,6,0,20,2,0,1,35,0,0.0,Mon,26,50k-200k,0,0.18739015373426798,35-44,56600.0,23700.0,396200.0,396200.0,56600.0,0
TXN0023772,BUDU00468,2023-07-04 06:53:21,23900,Transportasi,Toll,Tunai,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.1613,110.4669,0.2545,0,0,0,7,1,6,3,1,0,35,0,0.0,Tue,27,<50k,0,0.0957354396880871,35-44,80300.0,-56400.0,387400.0,420100.0,55342.857142857145,0
TXN0023773,BUDU00468,2023-09-17 19:53:48,21200,Sembako & Kebutuhan Pokok,Warung Sembako,Dana,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.0901,110.4446,0.2892,0,0,1,9,6,19,3,0,0,35,0,0.0,Sun,37,<50k,0,0.11609866467344095,35-44,23900.0,-2700.0,383500.0,441300.0,54785.71428571428,0
TXN0023774,BUDU00468,2023-10-13 14:02:26,46800,Makanan & Minuman,Gofood/Grabfood,Transfer Bank,L,35,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.1751,110.721,-8.1004,110.3933,0.3361,0,0,0,10,4,14,4,0,0,35,0,0.0,Fri,41,<50k,0,0.18739015373426798,35-44,21200.0,25600.0,354600.0,488100.0,50657.142857142855,0
